x,y,expresion
0.09289256407308893,0.37686620320658465,0.8653751568106689
-0.7044806691029682,0.32609593183373525,0.7712436350662691
0.6009448717695252,-0.19793189054415183,0.8030894509221118
0.2746149313286963,0.34695720301612865,0.8204359107423213
0.3381289067919444,-0.6981034052829945,0.8683332700930947
0.2881339943466829,-0.12407665411542454,0.8901617972027625
0.41222115382637575,0.4297137607065775,0.18786249116827394
-0.5427731615803537,-0.2718892885958775,0.8882066190584726
0.0751793604766923,-0.8042082514190229,0.911755516139578
-0.5381610707848254,-0.7274436100214412,0.9176642428881482
-0.7862773715451629,0.5994434614192155,0.8748784709647777
-0.18950290026091746,-0.6286128737654785,0.8608167364887858
-0.640234285564666,-0.009353137659049686,0.818417337756318
0.24342449222645063,0.9512746766875284,0.8795121186088929
-0.39166681873799414,-0.5765644739862295,0.9081070626699228
-0.007104107748279057,-0.3085905166723812,0.8314312576487767
0.2172675256413878,0.48407847461149967,0.9015242068872086
-0.4609506404393412,-0.5819594232748772,0.8633423931061558
-0.8610738773828498,0.06828597103661843,0.06690024820781355
0.5908030537503864,0.7233554091081312,0.06638718306599475
-0.06689078944006381,0.936258897924452,0.09354401157562249
-0.19324338604898653,-0.9587949967388109,0.11384404431421356
0.5179614547863196,0.12879706322471962,0.1655652093767834
0.5251769638463221,0.17862859702910336,0.0958810504193324
0.4707384981453327,-0.3515117586414715,0.8942421243332738
0.09846932411734241,0.8035393880735,0.11264769966168381
-0.6922912121896282,0.574787267484828,0.9173435084328373
0.3502273975213161,-0.842589945300727,0.08488988556012866
0.3260061054723433,-0.1633988366141341,0.8649347884414188
-0.27584363349328855,-0.23053665681273067,0.08400352965487266
-0.304833039962473,0.9158497639541819,0.8264598594122782
-0.5119050967670195,-0.3702544522984565,0.8375691955846315
0.25826116490610806,-0.5452829828926247,0.881491189395363
0.39599077352709444,-0.7287908133015032,0.1517962609055014
-0.7156763044966887,0.4944048220051939,0.8396356347864798
0.35092901652581004,0.9304264904423302,0.842273489769968
-0.08072611981679675,0.5324356224154991,0.8923598084338871
0.23105098294233778,0.63887602744662,0.8109906567784074
-0.3778249720957748,-0.8332755305812578,0.11009145088541558
-0.40468724481268076,0.1305820846426547,0.8813958625508488
-0.3821819259725096,0.5692945404753017,0.8516568112770486
-0.054104028312689505,0.21536297416475084,0.8754202589877508
-0.7239118650620407,0.00906222800101122,0.10808543990210075
-0.80773076518494,-0.46512851891531715,0.8227742546626344
-0.018301605360374368,0.9593222653173438,0.18760088091601868
-0.04206575979202899,0.13028671555838878,0.08323222187488571
-0.0016564617169184787,-0.13358169620172808,0.8959687582424127
0.12523928571652948,0.09797236931708779,0.8795240517118159
0.8167675833946223,0.5361472093387083,0.8083712885521989
0.6283522990094761,0.42891549885090213,0.1418726504065827
-0.4891097496948962,0.8397755918559174,0.15317472383302216
-0.5897562517325332,0.5784651749738456,0.9583591452455301
0.20131096272934612,-0.4733400617166005,0.09967038902599497
0.4398432269693486,0.21911739029368318,0.13494334021152524
-0.3469896316637463,0.09969551934741856,0.8260110480635763
-0.5092113392703411,0.20142951475383442,0.8816449113297049
-0.55547338426659,-0.2303570226488317,0.8270398465145756
0.8385728474275279,0.17947050026740868,0.8007287555365903
-0.4913306160015955,0.8454607943322554,0.13518481461301113
0.3839661284633529,-0.662009573857016,0.90426501053129
-0.6455321195460667,-0.6370356961808559,0.8627947529151883
0.5858183107590188,0.568847112801552,0.08118042007752516
-0.2890110233220268,-0.1265699197397909,0.10424792540823702
-0.8778581330624279,0.030758012841002384,0.8916517586007803
0.39836702354941655,0.3366285628970089,0.1155395761000362
0.3711190208591405,-0.2750147090151974,0.842236775474453
-0.5522066831157523,0.4503827725104318,0.909860162113971
0.10379285516778279,-0.4733697743016091,0.14175587685452765
-0.8459383113718967,0.21996854627520832,0.8487223982640278
0.6162095227690689,-0.31007537835715626,0.8669773293317006
-0.0633399067237205,-0.046421714947534276,0.7886216041526403
-0.4267286766487628,0.8314091252277708,0.10234195963049667
-0.13211609252888804,-0.7345884256421888,0.11733878841368879
0.5001919575996833,-0.5090970818798798,0.8682846731958418
0.7605732317787501,0.049379427648405354,0.17336467846401085
0.4877214340543901,0.3764871050981678,0.14170193086652078
0.03132502486097487,-0.7753939898331915,0.8380579496195831
0.7135640450988368,-0.4263247820145868,0.8295139081176913
-0.3809883642738506,0.07702051850705097,0.8534853628273841
