x,y,expresion
-0.14652690647677766,0.48125460995110675,0.8934207350933919
0.18291001737179732,0.5583970359599816,0.8420071561828782
-0.7507186516468539,0.5617748718631559,0.8719463760525556
0.182139818510856,-0.5514178543440134,0.7897509543228262
0.2185663029035658,0.24248810464893164,0.8404022632682395
-0.5084149914306668,-0.5629992755211253,0.07400105733157757
0.56472764607173,-0.7042504297837524,0.8685817063463258
0.15884177050728163,0.9017515611640704,0.8688540196527424
-0.388277907721468,0.0643603210410376,0.15241866523965253
0.3186080791268727,0.7632040413548421,0.8545884926247554
-0.41995894927014965,0.31493422537930255,0.12186627123898605
0.16016828713432504,0.04879702912219907,0.7929952134284801
0.0571910406586035,-0.6463542467121477,0.879611409885513
0.009683549766057098,0.08427723577605711,0.8390546403212853
0.40236607666088964,-0.4023090715191364,0.8751777310162749
-0.26909176299731785,0.3255619119041593,0.8316712502156728
-0.18829073971646204,-0.46445374606742973,0.8345334225096758
-0.29030856341706335,0.28292460269499814,0.08117831382419821
0.49609850661839006,-0.3659566458120279,0.10307296898703606
0.8712243052883412,-0.19984666677068133,0.8944616822879148
0.5797890207725817,-0.3560372852220085,0.8408875768265817
0.20139041502072227,-0.347402280124545,0.17111233935348827
-0.4767093306091423,0.35165064046572353,0.8872914375802263
-0.6511103803877457,-0.5583902002295691,0.8531280325979747
0.43146003420176066,0.8418560407669197,0.18122132073265942
-0.6387601209026599,-0.37623721145485667,0.14558912551589334
0.9755438918784446,0.16014910024886247,0.8430150109072765
-0.6728838231571913,-0.17100132921781971,0.7949849914498586
0.7840457625673425,0.3259806722681151,0.8109430837734962
-0.41509166735570885,-0.6227952668080778,0.8293262899658409
-0.12442539081981108,0.6170663578959479,0.17540976201489736
0.17299900657889533,-0.5461589609798402,0.8532333698628706
-0.1564479249124027,-0.8221537965873825,0.8428257106465976
0.20093366776689767,0.6434403387824285,0.12403129583007458
-0.527184535939984,0.2937334212080543,0.8490114405739069
0.1407193965641399,0.324722651808232,0.8981824628176093
0.14920836392965056,-0.6655608286531647,0.897657221011881
-0.33535386793888505,-0.22130954839968284,0.9309021860515588
0.14663764055765025,0.32609009190081567,0.9024693337345743
-0.7034776102652585,-0.4469741158487758,0.8627379387425796
-0.5240507147042174,0.30122431932258764,0.8949885276958653
-0.17451046098630812,0.9649808780691664,0.8128327447032082
0.4370588941498274,0.21749000723489456,0.8880405343902238
-0.018211664490076853,-0.5329193270357178,0.11478158747681237
0.06869560536877065,-0.8052190200574872,0.17911462813483991
0.48231900389413285,-0.018692375371794065,0.1665322514261616
0.15344597966647408,-0.13078807905327205,0.7981145631436602
-0.8741536877388999,0.1714570434302039,0.1017747285553248
0.5839138990328698,-0.6106234624330613,0.16968240463554993
0.1150670624362288,-0.7849985755016358,0.15204687168603215
-0.725090463499866,0.21919952262876552,0.096071611420211
-0.4689657897192608,-0.4996407025867692,0.1486517250519222
-0.10578273247741767,-0.7975551814162419,0.8654927211412352
-0.7971690344308726,-0.3802145204602421,0.9356392394500602
-0.3809288886627781,-0.16021573083878587,0.8812106545027563
-0.29907041166145587,-0.6397482666252234,0.868190177725176
-0.7432448001885745,-0.11083596992480704,0.9210178624184148
0.2616163418358458,0.5503513134547916,0.1485047475566285
0.8663664888979337,0.011296166196691214,0.1006916663724315
0.708376654708586,0.6051285209687074,0.9268555908850443
0.6283647333539459,-0.2212952990848743,0.18627356077315588
0.3557259233727964,-0.6138606946435846,0.1436903443537742
-0.5709969346514577,-0.09598950823416211,0.8401696483532919
-0.6137159531599667,-0.007124921501121594,0.8362254045548663
-0.3156000803006887,-0.4921433589407277,0.841997310410253
0.41318481465464124,0.5207149910679092,0.876961328139066
0.019602028700993847,-0.42266012933062375,0.879448512114701
-0.24508220209334233,-0.9511428350528586,0.8317976712346101
0.6334636718025614,0.673371911282076,0.8425956332555944
-0.03343410957277555,-0.7485260603414864,0.1322261997792153
0.7892396562312434,0.3874542811786539,0.8895716089301446
0.5315649501720596,-0.2767748356254268,0.8197353883562114
0.47023944468459145,0.6457988169117074,0.8571851722850118
0.5964772587730733,-0.6879164178508967,0.9541848335992121
-0.5926771873682566,0.030258834372204203,0.8374599330556749
-0.13263200545522952,0.34974325611664947,0.1654216207898559
0.8972320372071791,-0.04316230446265099,0.18323356558260367
-0.45868260119575316,-0.4752170277947274,0.16428402142858078
-0.8155539396376406,0.033646537919975045,0.8458567051440162
-0.415637028775511,0.5157851498482864,0.9132646856318222
-0.7238902390022949,-0.21927956686609226,0.8230286118017048
-0.9088856779214136,0.140159622985641,0.8952326777743168
0.2674325890311404,0.24389884870012812,0.8189754444809432
0.3866704197177203,0.319889115691977,0.8359798285331183
-0.2216857247543498,-0.03875039543482458,0.12489588556406553
-0.7091343669113918,0.537889242801397,0.8802654414968275
